,sourceIP,destIP,numOfRequest,time,acceptanceRate
5332,172.16.1.109,172.16.1.250,2.0,1612982072.0,100.0
5333,172.16.1.250,172.16.1.109,2.0,1612982072.0,100.0
5334,45.135.232.109,172.16.1.109,1.0,1612982072.0,0.0
5335,172.16.1.10,172.16.1.241,1.0,1612982073.0,100.0
5336,172.16.1.250,172.16.1.10,1.0,1612982073.0,100.0
5337,172.16.1.250,172.16.1.36,1.0,1612982073.0,100.0
5338,172.16.1.36,172.16.1.250,1.0,1612982073.0,100.0
5339,192.241.132.40,172.16.1.10,1.0,1612982073.0,100.0
5340,44.237.246.197,172.16.1.10,1.0,1612982073.0,100.0
5341,172.16.1.140,172.16.1.178,2.0,1612982075.0,100.0
5342,172.16.1.178,172.16.1.140,2.0,1612982075.0,100.0
5343,194.147.140.63,172.16.1.52,1.0,1612982075.0,0.0
5344,172.16.1.168,172.16.1.238,2.0,1612982078.0,100.0
5345,172.16.1.173,172.16.1.198,2.0,1612982078.0,100.0
5346,172.16.1.196,172.16.1.96,4.0,1612982078.0,100.0
5347,172.16.1.198,172.16.1.173,2.0,1612982078.0,100.0
5348,172.16.1.238,172.16.1.168,2.0,1612982078.0,100.0
5349,172.16.1.96,172.16.1.196,4.0,1612982078.0,100.0
5350,172.16.1.96,50.245.225.205,7.0,1612982078.0,100.0
5351,50.245.225.205,172.16.1.96,7.0,1612982078.0,100.0
5352,172.16.1.178,172.16.1.224,1.0,1612982079.0,100.0
5353,172.16.1.224,172.16.1.178,1.0,1612982079.0,100.0
5354,172.16.1.109,172.16.1.250,1.0,1612982080.0,100.0
5355,172.16.1.109,52.44.104.29,1.0,1612982080.0,100.0
5356,172.16.1.250,172.16.1.109,1.0,1612982080.0,100.0
5357,193.27.229.224,172.16.1.109,1.0,1612982080.0,0.0
5358,209.17.96.242,172.16.1.109,1.0,1612982080.0,0.0
5359,52.44.104.29,172.16.1.109,1.0,1612982080.0,100.0
5360,172.16.1.173,172.16.1.198,1.0,1612982081.0,100.0
5361,101.132.97.63,172.16.1.173,1.0,1612982082.0,0.0
5362,172.16.1.144,172.16.1.173,2.0,1612982082.0,100.0
5363,172.16.1.162,172.16.1.173,3.0,1612982082.0,100.0
5364,172.16.1.173,172.16.1.144,2.0,1612982082.0,100.0
5365,172.16.1.173,172.16.1.162,3.0,1612982082.0,100.0
5366,172.16.1.173,172.16.1.198,2.0,1612982082.0,100.0
5367,172.16.1.173,172.16.1.214,2.0,1612982082.0,100.0
5368,172.16.1.173,52.46.153.3,1.0,1612982082.0,100.0
5369,172.16.1.173,52.46.155.56,1.0,1612982082.0,100.0
5370,172.16.1.173,52.46.155.65,1.0,1612982082.0,100.0
5371,172.16.1.198,172.16.1.173,2.0,1612982082.0,100.0
5372,172.16.1.214,172.16.1.173,2.0,1612982082.0,100.0
5373,193.27.229.224,172.16.1.173,1.0,1612982082.0,0.0
5374,194.147.140.107,172.16.1.173,1.0,1612982082.0,0.0
5375,194.147.140.88,172.16.1.173,1.0,1612982082.0,0.0
5376,52.46.153.3,172.16.1.173,1.0,1612982082.0,100.0
5377,52.46.155.56,172.16.1.173,1.0,1612982082.0,100.0
5378,52.46.155.65,172.16.1.173,1.0,1612982082.0,100.0
5379,172.16.1.140,172.16.1.178,2.0,1612982083.0,100.0
5380,172.16.1.173,172.16.1.214,1.0,1612982083.0,100.0
5381,172.16.1.176,172.16.1.178,1.0,1612982083.0,100.0
5382,172.16.1.178,172.16.1.140,2.0,1612982083.0,100.0
5383,172.16.1.178,172.16.1.176,1.0,1612982083.0,100.0
5384,172.16.1.178,172.16.1.224,2.0,1612982083.0,100.0
5385,172.16.1.214,172.16.1.173,1.0,1612982083.0,100.0
5386,172.16.1.224,172.16.1.178,2.0,1612982083.0,100.0
5387,172.16.1.196,172.16.1.96,2.0,1612982084.0,100.0
5388,172.16.1.96,172.16.1.196,2.0,1612982084.0,100.0
5389,172.16.1.196,172.16.1.52,1.0,1612982085.0,100.0
5390,172.16.1.52,172.16.1.196,1.0,1612982085.0,100.0
5391,172.16.1.162,172.16.1.168,1.0,1612982086.0,100.0
5392,172.16.1.162,172.16.1.173,1.0,1612982086.0,100.0
5393,172.16.1.168,172.16.1.162,1.0,1612982086.0,100.0
5394,172.16.1.173,172.16.1.162,1.0,1612982086.0,100.0
5395,172.16.1.109,172.16.1.250,5.0,1612982087.0,100.0
5396,172.16.1.241,35.168.5.6,1.0,1612982087.0,100.0
5397,172.16.1.250,172.16.1.109,5.0,1612982087.0,100.0
5398,172.16.1.250,172.16.1.36,3.0,1612982087.0,100.0
5399,172.16.1.250,34.205.216.173,1.0,1612982087.0,100.0
5400,172.16.1.250,35.168.5.6,1.0,1612982087.0,100.0
5401,172.16.1.36,172.16.1.250,3.0,1612982087.0,100.0
5402,34.205.216.173,172.16.1.250,1.0,1612982087.0,100.0
5403,35.168.5.6,172.16.1.241,1.0,1612982087.0,100.0
5404,35.168.5.6,172.16.1.250,1.0,1612982087.0,100.0
5405,172.16.1.162,172.16.1.168,1.0,1612982088.0,100.0
5406,172.16.1.168,172.16.1.162,1.0,1612982088.0,100.0
5407,172.16.1.173,172.16.1.162,1.0,1612982088.0,100.0
5408,183.88.176.110,172.16.1.52,1.0,1612982089.0,0.0
5409,213.187.23.87,172.16.1.52,1.0,1612982089.0,0.0
5410,137.190.2.4,172.16.1.10,1.0,1612982092.0,100.0
5411,14.152.40.101,172.16.1.10,1.0,1612982092.0,100.0
5412,140.82.112.3,172.16.1.10,1.0,1612982092.0,100.0
5413,172.16.1.10,137.190.2.4,1.0,1612982092.0,100.0
5414,172.16.1.10,172.16.1.173,2.0,1612982092.0,100.0
5415,172.16.1.10,172.16.1.252,2.0,1612982092.0,100.0
5416,172.16.1.10,35.168.5.6,1.0,1612982092.0,100.0
5417,172.16.1.10,52.46.155.65,1.0,1612982092.0,100.0
5418,172.16.1.173,172.16.1.10,1.0,1612982092.0,100.0
5419,172.16.1.250,172.16.1.10,1.0,1612982092.0,100.0
5420,172.16.1.252,172.16.1.10,1.0,1612982092.0,100.0
5421,52.46.153.3,172.16.1.10,1.0,1612982092.0,100.0
5422,52.46.155.65,172.16.1.10,1.0,1612982092.0,100.0
5423,172.16.1.148,172.16.1.187,1.0,1612982093.0,100.0
5424,172.16.1.187,172.16.1.148,1.0,1612982093.0,100.0
5425,134.122.37.64,172.16.1.109,1.0,1612982095.0,0.0
5426,172.16.1.109,172.16.1.250,1.0,1612982095.0,100.0
5427,172.16.1.250,172.16.1.109,1.0,1612982095.0,100.0
5428,84.38.184.53,172.16.1.109,1.0,1612982095.0,0.0
5429,172.16.1.176,172.16.1.187,1.0,1612982096.0,100.0
5430,172.16.1.187,172.16.1.176,1.0,1612982096.0,100.0
5431,172.16.1.250,172.16.1.36,3.0,1612982096.0,100.0
5432,172.16.1.36,172.16.1.250,3.0,1612982096.0,100.0
5433,194.147.140.150,172.16.1.36,1.0,1612982096.0,0.0
5434,172.16.1.10,35.168.5.6,1.0,1612982099.0,100.0
5435,172.16.1.196,172.16.1.96,1.0,1612982099.0,100.0
5436,172.16.1.241,172.16.1.10,1.0,1612982099.0,100.0
5437,172.16.1.250,172.16.1.10,1.0,1612982099.0,100.0
5438,172.16.1.96,172.16.1.196,1.0,1612982099.0,100.0
5439,194.147.140.60,172.16.1.10,1.0,1612982099.0,100.0
5440,172.16.1.10,172.16.1.173,2.0,1612982102.0,100.0
5441,172.16.1.10,172.16.1.250,2.0,1612982102.0,100.0
5442,172.16.1.196,172.16.1.52,1.0,1612982102.0,100.0
5443,172.16.1.250,172.16.1.10,1.0,1612982102.0,100.0
5444,172.16.1.52,172.16.1.196,1.0,1612982102.0,100.0
5445,194.147.140.92,172.16.1.10,1.0,1612982102.0,100.0
5446,52.94.231.130,172.16.1.10,1.0,1612982102.0,100.0
5447,172.16.1.196,172.16.1.96,1.0,1612982104.0,100.0
5448,172.16.1.96,172.16.1.196,1.0,1612982104.0,100.0
5449,185.236.11.9,172.16.1.96,1.0,1612982104.0,0.0
5450,74.120.14.21,172.16.1.96,1.0,1612982104.0,0.0
5451,172.16.1.162,172.16.1.168,1.0,1612982105.0,100.0
5452,172.16.1.162,172.16.1.173,1.0,1612982105.0,100.0
5453,172.16.1.168,172.16.1.162,2.0,1612982105.0,100.0
5454,172.16.1.173,172.16.1.162,1.0,1612982105.0,100.0
5455,172.16.1.162,172.16.1.168,1.0,1612982106.0,100.0
5456,172.16.1.168,172.16.1.162,1.0,1612982106.0,100.0
5457,172.16.1.140,172.16.1.178,1.0,1612982109.0,100.0
5458,172.16.1.178,172.16.1.140,1.0,1612982109.0,100.0
5459,140.82.112.3,172.16.1.252,1.0,1612982110.0,100.0
5460,172.16.1.196,172.16.1.52,1.0,1612982110.0,100.0
5461,172.16.1.252,140.82.112.3,1.0,1612982110.0,100.0
5462,172.16.1.52,172.16.1.196,1.0,1612982110.0,100.0
5463,172.16.1.187,172.16.1.205,1.0,1612982111.0,100.0
5464,172.16.1.205,172.16.1.187,1.0,1612982111.0,100.0
5465,172.16.1.178,172.16.1.224,1.0,1612982114.0,100.0
5466,172.16.1.196,172.16.1.52,1.0,1612982114.0,100.0
5467,172.16.1.224,172.16.1.178,1.0,1612982114.0,100.0
5468,172.16.1.52,172.16.1.196,1.0,1612982114.0,100.0
5469,172.16.1.10,140.82.114.4,1.0,1612982115.0,100.0
5470,172.16.1.10,172.16.1.173,1.0,1612982115.0,100.0
5471,172.16.1.10,172.16.1.241,1.0,1612982115.0,100.0
5472,172.16.1.10,172.16.1.250,1.0,1612982115.0,100.0
5473,172.16.1.10,34.205.216.173,1.0,1612982115.0,100.0
5474,172.16.1.10,54.239.27.146,1.0,1612982115.0,100.0
5475,172.16.1.173,172.16.1.10,1.0,1612982115.0,100.0
5476,172.16.1.250,172.16.1.10,1.0,1612982115.0,100.0
5477,172.16.1.252,172.16.1.10,1.0,1612982115.0,100.0
5478,34.205.216.173,172.16.1.10,1.0,1612982115.0,100.0
5479,35.168.5.6,172.16.1.10,1.0,1612982115.0,100.0
5480,54.239.27.146,172.16.1.10,1.0,1612982115.0,100.0
5481,172.16.1.148,172.16.1.187,1.0,1612982116.0,100.0
5482,172.16.1.187,172.16.1.148,1.0,1612982116.0,100.0
5483,172.16.1.241,34.205.216.173,1.0,1612982116.0,100.0
5484,34.205.216.173,172.16.1.241,1.0,1612982116.0,100.0
5485,172.16.1.109,172.16.1.250,1.0,1612982117.0,100.0
5486,172.16.1.109,52.44.104.29,1.0,1612982117.0,100.0
5487,172.16.1.162,172.16.1.168,1.0,1612982117.0,100.0
5488,172.16.1.162,172.16.1.173,1.0,1612982117.0,100.0
5489,172.16.1.168,172.16.1.162,1.0,1612982117.0,100.0
5490,172.16.1.173,172.16.1.162,1.0,1612982117.0,100.0
5491,172.16.1.250,172.16.1.109,1.0,1612982117.0,100.0
5492,52.44.104.29,172.16.1.109,1.0,1612982117.0,100.0
5493,172.16.1.10,34.205.216.173,1.0,1612982119.0,100.0
5494,172.16.1.148,172.16.1.187,2.0,1612982120.0,100.0
5495,172.16.1.157,172.16.1.168,1.0,1612982120.0,100.0
5496,172.16.1.162,172.16.1.168,1.0,1612982120.0,100.0
5497,172.16.1.168,172.16.1.157,1.0,1612982120.0,100.0
5498,172.16.1.168,172.16.1.162,1.0,1612982120.0,100.0
5499,172.16.1.176,172.16.1.187,1.0,1612982120.0,100.0
5500,172.16.1.187,172.16.1.148,2.0,1612982120.0,100.0
5501,172.16.1.187,172.16.1.176,1.0,1612982120.0,100.0
5502,172.16.1.187,172.16.1.205,2.0,1612982120.0,100.0
5503,172.16.1.196,172.16.1.96,1.0,1612982120.0,100.0
5504,172.16.1.205,172.16.1.187,2.0,1612982120.0,100.0
5505,172.16.1.96,172.16.1.196,1.0,1612982120.0,100.0
5506,185.153.197.142,172.16.1.96,1.0,1612982120.0,0.0
5507,185.236.11.33,172.16.1.96,1.0,1612982120.0,0.0
5508,172.16.1.144,172.16.1.173,1.0,1612982121.0,100.0
5509,172.16.1.173,172.16.1.144,1.0,1612982121.0,100.0
5510,172.16.1.168,172.16.1.176,1.0,1612982122.0,100.0
5511,172.16.1.173,172.16.1.162,1.0,1612982122.0,100.0
5512,172.16.1.176,172.16.1.168,1.0,1612982122.0,100.0
5513,172.16.1.250,172.16.1.36,1.0,1612982122.0,100.0
5514,172.16.1.36,172.16.1.250,1.0,1612982122.0,100.0
5515,172.16.1.10,35.168.5.6,1.0,1612982123.0,100.0
5516,35.168.5.6,172.16.1.10,1.0,1612982123.0,100.0
5517,172.16.1.140,172.16.1.178,1.0,1612982124.0,100.0
5518,172.16.1.157,172.16.1.168,2.0,1612982124.0,100.0
5519,172.16.1.162,172.16.1.168,11.0,1612982124.0,100.0
5520,172.16.1.168,172.16.1.157,2.0,1612982124.0,100.0
5521,172.16.1.168,172.16.1.162,11.0,1612982124.0,100.0
5522,172.16.1.168,172.16.1.176,1.0,1612982124.0,100.0
5523,172.16.1.168,172.16.1.238,3.0,1612982124.0,100.0
5524,172.16.1.176,172.16.1.168,1.0,1612982124.0,100.0
5525,172.16.1.178,172.16.1.140,1.0,1612982124.0,100.0
5526,172.16.1.238,172.16.1.168,3.0,1612982124.0,100.0
5527,172.16.1.178,172.16.1.224,1.0,1612982125.0,100.0
5528,172.16.1.224,172.16.1.178,1.0,1612982125.0,100.0
5529,194.147.140.42,172.16.1.52,1.0,1612982125.0,0.0
5530,172.16.1.109,172.16.1.250,2.0,1612982127.0,100.0
5531,172.16.1.196,172.16.1.52,2.0,1612982127.0,100.0
5532,172.16.1.196,172.16.1.96,1.0,1612982127.0,100.0
5533,172.16.1.250,172.16.1.109,2.0,1612982127.0,100.0
5534,172.16.1.52,172.16.1.196,2.0,1612982127.0,100.0
5535,172.16.1.96,172.16.1.196,1.0,1612982127.0,100.0
5536,162.142.125.80,172.16.1.36,1.0,1612982128.0,0.0
5537,172.16.1.173,172.16.1.198,2.0,1612982128.0,100.0
5538,172.16.1.198,172.16.1.173,1.0,1612982128.0,100.0
5539,209.17.97.98,172.16.1.36,1.0,1612982128.0,0.0
5540,172.16.1.173,172.16.1.198,2.0,1612982129.0,100.0
5541,172.16.1.10,172.16.1.173,1.0,1612982130.0,100.0
5542,172.16.1.10,172.16.1.250,1.0,1612982130.0,100.0
5543,194.147.140.60,172.16.1.10,1.0,1612982130.0,100.0
5544,34.205.216.173,172.16.1.10,1.0,1612982130.0,100.0
5545,52.46.158.105,172.16.1.10,1.0,1612982130.0,100.0
5546,89.248.165.53,172.16.1.10,1.0,1612982130.0,100.0
5547,172.16.1.176,172.16.1.178,1.0,1612982131.0,100.0
5548,172.16.1.178,172.16.1.176,1.0,1612982131.0,100.0
5549,172.16.1.173,172.16.1.214,1.0,1612982134.0,100.0
5550,172.16.1.214,172.16.1.173,1.0,1612982134.0,100.0
5551,137.190.2.4,172.16.1.252,1.0,1612982136.0,100.0
5552,172.16.1.148,172.16.1.187,1.0,1612982136.0,100.0
5553,172.16.1.187,172.16.1.148,1.0,1612982136.0,100.0
5554,172.16.1.252,137.190.2.4,1.0,1612982136.0,100.0
5555,172.16.1.157,172.16.1.168,1.0,1612982137.0,100.0
5556,172.16.1.168,172.16.1.157,1.0,1612982137.0,100.0
5557,172.16.1.250,172.16.1.36,1.0,1612982138.0,100.0
5558,172.16.1.36,172.16.1.250,1.0,1612982138.0,100.0
5559,172.16.1.36,52.44.104.29,1.0,1612982138.0,100.0
5560,52.44.104.29,172.16.1.36,1.0,1612982138.0,100.0
5561,172.16.1.196,172.16.1.52,3.0,1612982139.0,100.0
5562,172.16.1.52,172.16.1.196,3.0,1612982139.0,100.0
5563,194.48.199.121,172.16.1.52,1.0,1612982139.0,0.0
5564,65.49.20.79,172.16.1.52,1.0,1612982139.0,0.0
5565,172.16.1.144,172.16.1.173,2.0,1612982142.0,100.0
5566,172.16.1.162,172.16.1.173,3.0,1612982142.0,100.0
5567,172.16.1.173,172.16.1.144,2.0,1612982142.0,100.0
5568,172.16.1.173,172.16.1.162,3.0,1612982142.0,100.0
5569,172.16.1.173,172.16.1.198,2.0,1612982142.0,100.0
5570,172.16.1.173,172.16.1.214,2.0,1612982142.0,100.0
5571,172.16.1.173,52.46.158.105,2.0,1612982142.0,100.0
5572,172.16.1.173,54.239.27.146,1.0,1612982142.0,100.0
5573,172.16.1.198,172.16.1.173,2.0,1612982142.0,100.0
5574,172.16.1.214,172.16.1.173,2.0,1612982142.0,100.0
5575,184.105.247.252,172.16.1.173,1.0,1612982142.0,0.0
5576,185.236.11.4,172.16.1.173,1.0,1612982142.0,0.0
5577,185.236.11.9,172.16.1.173,1.0,1612982142.0,0.0
5578,199.19.225.150,172.16.1.173,1.0,1612982142.0,0.0
5579,209.17.96.226,172.16.1.173,1.0,1612982142.0,0.0
5580,27.128.171.24,172.16.1.173,1.0,1612982142.0,0.0
5581,49.7.208.238,172.16.1.173,1.0,1612982142.0,0.0
5582,52.46.158.105,172.16.1.173,2.0,1612982142.0,100.0
5583,54.239.27.146,172.16.1.173,1.0,1612982142.0,100.0
5584,80.82.78.82,172.16.1.173,1.0,1612982142.0,0.0
5585,93.174.89.56,172.16.1.173,1.0,1612982142.0,0.0
5586,172.16.1.140,172.16.1.178,2.0,1612982143.0,100.0
5587,172.16.1.176,172.16.1.178,1.0,1612982143.0,100.0
5588,172.16.1.178,172.16.1.140,2.0,1612982143.0,100.0
5589,172.16.1.178,172.16.1.176,1.0,1612982143.0,100.0
5590,172.16.1.178,172.16.1.224,2.0,1612982143.0,100.0
5591,172.16.1.224,172.16.1.178,2.0,1612982143.0,100.0
5592,52.46.155.56,172.16.1.10,1.0,1612982143.0,100.0
5593,13.72.67.143,172.16.1.109,1.0,1612982145.0,100.0
5594,172.16.1.109,13.72.67.143,1.0,1612982145.0,100.0
5595,172.16.1.109,172.16.1.250,1.0,1612982145.0,100.0
5596,172.16.1.109,52.44.104.29,1.0,1612982145.0,100.0
5597,172.16.1.196,172.16.1.96,1.0,1612982145.0,100.0
5598,172.16.1.250,172.16.1.109,1.0,1612982145.0,100.0
5599,172.16.1.96,172.16.1.196,1.0,1612982145.0,100.0
5600,194.48.199.121,172.16.1.109,1.0,1612982145.0,0.0
5601,195.231.240.211,172.16.1.109,1.0,1612982145.0,0.0
5602,52.44.104.29,172.16.1.109,1.0,1612982145.0,100.0
5603,172.16.1.10,52.46.153.3,1.0,1612982146.0,100.0
5604,172.16.1.140,172.16.1.178,1.0,1612982146.0,100.0
5605,172.16.1.162,172.16.1.168,4.0,1612982146.0,100.0
5606,172.16.1.162,172.16.1.173,1.0,1612982146.0,100.0
5607,172.16.1.168,172.16.1.162,4.0,1612982146.0,100.0
5608,172.16.1.173,172.16.1.10,1.0,1612982146.0,100.0
5609,172.16.1.173,172.16.1.162,2.0,1612982146.0,100.0
5610,172.16.1.178,172.16.1.140,1.0,1612982146.0,100.0
5611,172.16.1.187,172.16.1.205,1.0,1612982146.0,100.0
5612,172.16.1.196,172.16.1.96,2.0,1612982146.0,100.0
5613,172.16.1.205,172.16.1.187,1.0,1612982146.0,100.0
5614,172.16.1.96,172.16.1.196,2.0,1612982146.0,100.0
5615,34.205.216.173,172.16.1.10,1.0,1612982146.0,100.0
5616,172.16.1.109,172.16.1.250,4.0,1612982147.0,100.0
5617,172.16.1.250,172.16.1.109,4.0,1612982147.0,100.0
5618,172.16.1.250,172.16.1.36,3.0,1612982147.0,100.0
5619,172.16.1.250,34.205.216.173,1.0,1612982147.0,100.0
5620,172.16.1.250,35.168.5.6,1.0,1612982147.0,100.0
5621,172.16.1.250,45.76.244.193,1.0,1612982147.0,100.0
5622,172.16.1.36,172.16.1.250,3.0,1612982147.0,100.0
5623,34.205.216.173,172.16.1.250,2.0,1612982147.0,50.0
5624,35.168.5.6,172.16.1.250,1.0,1612982147.0,100.0
5625,45.76.244.193,172.16.1.250,1.0,1612982147.0,100.0
5626,172.16.1.168,172.16.1.238,1.0,1612982150.0,100.0
5627,172.16.1.238,172.16.1.168,1.0,1612982150.0,100.0
5628,185.200.118.82,172.16.1.96,1.0,1612982150.0,0.0
5629,194.147.140.62,172.16.1.96,1.0,1612982150.0,0.0
5630,209.17.96.178,172.16.1.96,1.0,1612982150.0,0.0
5631,150.107.172.92,172.16.1.52,1.0,1612982151.0,0.0
5632,172.16.1.168,172.16.1.162,1.0,1612982151.0,100.0
5633,172.16.1.196,172.16.1.52,1.0,1612982151.0,100.0
5634,172.16.1.196,172.16.1.96,2.0,1612982151.0,100.0
5635,172.16.1.52,172.16.1.196,1.0,1612982151.0,100.0
5636,172.16.1.96,172.16.1.196,2.0,1612982151.0,100.0
5637,50.245.225.205,172.16.1.52,1.0,1612982151.0,0.0
5638,140.82.114.4,172.16.1.10,1.0,1612982152.0,100.0
5639,172.16.1.10,172.16.1.173,1.0,1612982152.0,100.0
5640,172.16.1.10,172.16.1.241,1.0,1612982152.0,100.0
5641,172.16.1.10,172.16.1.252,1.0,1612982152.0,100.0
5642,172.16.1.10,45.76.244.193,1.0,1612982152.0,100.0
5643,172.16.1.10,52.46.158.105,1.0,1612982152.0,100.0
5644,172.16.1.162,172.16.1.168,1.0,1612982152.0,100.0
5645,172.16.1.168,172.16.1.162,1.0,1612982152.0,100.0
5646,172.16.1.173,172.16.1.10,1.0,1612982152.0,100.0
5647,172.16.1.250,172.16.1.10,1.0,1612982152.0,100.0
5648,216.218.206.100,172.16.1.10,1.0,1612982152.0,100.0
5649,35.168.5.6,172.16.1.10,1.0,1612982152.0,100.0
5650,52.46.158.105,172.16.1.10,1.0,1612982152.0,100.0
5651,172.16.1.157,172.16.1.168,1.0,1612982154.0,100.0
5652,172.16.1.168,172.16.1.157,1.0,1612982154.0,100.0
5653,172.16.1.176,172.16.1.187,1.0,1612982157.0,100.0
5654,172.16.1.187,172.16.1.176,1.0,1612982157.0,100.0
5655,172.16.1.173,172.16.1.214,2.0,1612982158.0,100.0
5656,172.16.1.214,172.16.1.173,2.0,1612982158.0,100.0
5657,172.16.1.173,172.16.1.198,1.0,1612982159.0,100.0
5658,172.16.1.198,172.16.1.173,1.0,1612982159.0,100.0
5659,172.16.1.157,172.16.1.168,1.0,1612982160.0,100.0
5660,172.16.1.168,172.16.1.157,1.0,1612982160.0,100.0
5661,194.147.140.23,172.16.1.109,1.0,1612982160.0,0.0
5662,172.16.1.10,204.11.201.12,1.0,1612982161.0,100.0
5663,172.16.1.241,172.16.1.10,1.0,1612982161.0,100.0
5664,204.11.201.12,172.16.1.10,1.0,1612982161.0,100.0
5665,54.239.27.146,172.16.1.10,1.0,1612982161.0,100.0
5666,172.16.1.250,172.16.1.36,1.0,1612982162.0,100.0
5667,172.16.1.36,172.16.1.250,1.0,1612982162.0,100.0
5668,194.147.140.62,172.16.1.52,1.0,1612982165.0,0.0
5669,172.16.1.162,172.16.1.168,2.0,1612982166.0,100.0
5670,172.16.1.168,172.16.1.162,2.0,1612982166.0,100.0
5671,172.16.1.173,172.16.1.162,1.0,1612982166.0,100.0
5672,172.16.1.162,172.16.1.168,1.0,1612982167.0,100.0
5673,172.16.1.168,172.16.1.162,1.0,1612982167.0,100.0
5674,172.16.1.196,172.16.1.52,1.0,1612982168.0,100.0
5675,172.16.1.52,172.16.1.196,1.0,1612982168.0,100.0
5676,172.16.1.162,172.16.1.168,2.0,1612982169.0,100.0
5677,172.16.1.168,172.16.1.162,3.0,1612982169.0,100.0
5678,172.16.1.173,172.16.1.162,1.0,1612982169.0,100.0
5679,172.16.1.196,172.16.1.96,3.0,1612982169.0,100.0
5680,172.16.1.96,172.16.1.196,3.0,1612982169.0,100.0
5681,192.241.222.127,172.16.1.96,1.0,1612982169.0,0.0
5682,140.82.114.4,172.16.1.252,1.0,1612982170.0,100.0
5683,172.16.1.252,140.82.114.4,1.0,1612982170.0,100.0
5684,172.16.1.196,172.16.1.52,3.0,1612982172.0,100.0
5685,172.16.1.52,172.16.1.196,3.0,1612982172.0,100.0
5686,172.16.1.52,73.180.143.70,2.0,1612982172.0,100.0
5687,185.236.11.5,172.16.1.52,1.0,1612982172.0,0.0
5688,23.95.222.129,172.16.1.52,1.0,1612982172.0,0.0
5689,73.180.143.70,172.16.1.52,2.0,1612982172.0,100.0
5690,172.16.1.144,172.16.1.173,1.0,1612982173.0,100.0
5691,172.16.1.173,172.16.1.144,1.0,1612982173.0,100.0
5692,172.16.1.10,172.16.1.173,2.0,1612982174.0,100.0
5693,172.16.1.10,172.16.1.250,1.0,1612982174.0,100.0
5694,172.16.1.10,34.205.216.173,1.0,1612982174.0,100.0
5695,172.16.1.168,172.16.1.238,1.0,1612982174.0,100.0
5696,172.16.1.238,172.16.1.168,1.0,1612982174.0,100.0
5697,172.16.1.250,172.16.1.10,1.0,1612982174.0,100.0
5698,45.76.244.193,172.16.1.10,1.0,1612982174.0,100.0
5699,52.46.158.105,172.16.1.10,1.0,1612982174.0,100.0
5700,52.46.159.225,172.16.1.10,1.0,1612982174.0,100.0
5701,134.122.37.64,172.16.1.36,1.0,1612982175.0,0.0
5702,134.209.148.107,172.16.1.36,1.0,1612982175.0,0.0
5703,172.16.1.250,172.16.1.36,1.0,1612982175.0,100.0
5704,172.16.1.36,172.16.1.250,1.0,1612982175.0,100.0
5705,190.75.10.36,172.16.1.36,1.0,1612982175.0,0.0
5706,194.147.140.25,172.16.1.36,1.0,1612982175.0,0.0
5707,172.16.1.162,172.16.1.168,1.0,1612982179.0,100.0
5708,172.16.1.168,172.16.1.162,1.0,1612982179.0,100.0
5709,172.16.1.173,172.16.1.162,1.0,1612982179.0,100.0
5710,172.16.1.148,172.16.1.187,2.0,1612982180.0,100.0
5711,172.16.1.176,172.16.1.187,1.0,1612982180.0,100.0
5712,172.16.1.187,172.16.1.148,2.0,1612982180.0,100.0
5713,172.16.1.187,172.16.1.176,1.0,1612982180.0,100.0
5714,172.16.1.187,172.16.1.205,2.0,1612982180.0,100.0
5715,172.16.1.196,172.16.1.52,3.0,1612982180.0,100.0
5716,172.16.1.205,172.16.1.187,2.0,1612982180.0,100.0
5717,172.16.1.245,204.11.201.12,1.0,1612982180.0,100.0
5718,172.16.1.52,172.16.1.196,3.0,1612982180.0,100.0
5719,204.11.201.12,172.16.1.245,1.0,1612982180.0,100.0
5720,13.72.67.143,172.16.1.109,1.0,1612982182.0,100.0
5721,172.16.1.10,172.16.1.173,1.0,1612982182.0,100.0
5722,172.16.1.10,34.205.216.173,1.0,1612982182.0,100.0
5723,172.16.1.109,13.72.67.143,1.0,1612982182.0,100.0
5724,172.16.1.109,172.16.1.250,1.0,1612982182.0,100.0
5725,172.16.1.144,172.16.1.173,1.0,1612982182.0,100.0
5726,172.16.1.168,172.16.1.176,1.0,1612982182.0,100.0
5727,172.16.1.173,172.16.1.144,1.0,1612982182.0,100.0
5728,172.16.1.176,172.16.1.168,1.0,1612982182.0,100.0
5729,172.16.1.250,172.16.1.109,1.0,1612982182.0,100.0
5730,52.46.158.105,172.16.1.10,1.0,1612982182.0,100.0
5731,172.16.1.157,172.16.1.168,2.0,1612982184.0,100.0
5732,172.16.1.162,172.16.1.168,12.0,1612982184.0,100.0
5733,172.16.1.168,172.16.1.157,2.0,1612982184.0,100.0
5734,172.16.1.168,172.16.1.162,12.0,1612982184.0,100.0
5735,172.16.1.168,172.16.1.176,1.0,1612982184.0,100.0
5736,172.16.1.168,172.16.1.238,2.0,1612982184.0,100.0
5737,172.16.1.176,172.16.1.168,1.0,1612982184.0,100.0
5738,172.16.1.196,172.16.1.96,1.0,1612982184.0,100.0
5739,172.16.1.238,172.16.1.168,2.0,1612982184.0,100.0
5740,172.16.1.96,172.16.1.196,1.0,1612982184.0,100.0
5741,94.102.50.155,172.16.1.52,1.0,1612982184.0,0.0
